ensembl_gene_id	humantfs_gene_name	ensembl_transcript_id	tf_family	n_dbd
ENSG00000132170	PPARG	ENST00000397012	Nuclear receptor	1
ENSG00000132170	PPARG	ENST00000397015	Nuclear receptor	1
ENSG00000132170	PPARG	ENST00000455517	Nuclear receptor	0
ENSG00000132604	TERF2	ENST00000254942	Myb/SANT	1
ENSG00000132604	TERF2	ENST00000566750	Myb/SANT	0
ENSG00000132604	TERF2	ENST00000567296	Myb/SANT	0
ENSG00000132604	TERF2	ENST00000569584	Myb/SANT	0
ENSG00000132846	ZBED3	ENST00000255198	BED ZF	1
ENSG00000133250	ZNF414	ENST00000255616	C2H2 ZF	3
ENSG00000133250	ZNF414	ENST00000393927	C2H2 ZF	4
ENSG00000133250	ZNF414	ENST00000596772	C2H2 ZF	0
ENSG00000133740	E2F5	ENST00000416274	E2F	1
ENSG00000133740	E2F5	ENST00000418930	E2F	1
ENSG00000133740	E2F5	ENST00000517476	E2F	0
ENSG00000133794	ARNTL	ENST00000389707	bHLH	1
ENSG00000133794	ARNTL	ENST00000401424	bHLH	1
ENSG00000133794	ARNTL	ENST00000403290	bHLH	1
ENSG00000133794	ARNTL	ENST00000403482	bHLH	1
ENSG00000133794	ARNTL	ENST00000403510	bHLH	1
ENSG00000133937	GSC	ENST00000238558	Homeodomain	1
ENSG00000134046	MBD2	ENST00000256429	MBD	1
ENSG00000134046	MBD2	ENST00000398398	MBD	1
ENSG00000134046	MBD2	ENST00000583046	MBD	1
ENSG00000134107	BHLHE40	ENST00000256495	bHLH	1
ENSG00000134138	MEIS2	ENST00000338564	Homeodomain	1
ENSG00000134138	MEIS2	ENST00000340545	Homeodomain	1
ENSG00000134138	MEIS2	ENST00000397620	Homeodomain	1
ENSG00000134138	MEIS2	ENST00000424352	Homeodomain	1
ENSG00000134138	MEIS2	ENST00000559085	Homeodomain	1
ENSG00000134138	MEIS2	ENST00000561208	Homeodomain	1
ENSG00000134317	GRHL1	ENST00000324907	Grainyhead	1
ENSG00000134317	GRHL1	ENST00000405379	Grainyhead	1
ENSG00000134323	MYCN	ENST00000281043	bHLH	1
ENSG00000134323	MYCN	ENST00000638417	bHLH	1
ENSG00000134438	RAX	ENST00000334889	Homeodomain	1
ENSG00000134438	RAX	ENST00000256852	Homeodomain	0
ENSG00000134532	SOX5	ENST00000396007	HMG/Sox	1
ENSG00000134532	SOX5	ENST00000451604	HMG/Sox	1
ENSG00000134532	SOX5	ENST00000541536	HMG/Sox	1
ENSG00000134532	SOX5	ENST00000545921	HMG/Sox	1
ENSG00000134532	SOX5	ENST00000441133	HMG/Sox	0
ENSG00000134595	SOX3	ENST00000370536	HMG/Sox	1
ENSG00000134852	CLOCK	ENST00000309964	bHLH	1
ENSG00000134852	CLOCK	ENST00000381322	bHLH	1
ENSG00000134852	CLOCK	ENST00000513440	bHLH	1
ENSG00000134874	DZIP1	ENST00000361396	C2H2 ZF	1
ENSG00000134874	DZIP1	ENST00000376829	C2H2 ZF	1
ENSG00000134954	ETS1	ENST00000319397	Ets	1
ENSG00000134954	ETS1	ENST00000392668	Ets	1
ENSG00000134954	ETS1	ENST00000535549	Ets	1
ENSG00000134954	ETS1	ENST00000531611	Ets	0
ENSG00000135100	HNF1A	ENST00000257555	Homeodomain	1
ENSG00000135100	HNF1A	ENST00000400024	Homeodomain	1
ENSG00000135100	HNF1A	ENST00000541395	Homeodomain	1
ENSG00000135100	HNF1A	ENST00000544413	Homeodomain	1
ENSG00000135100	HNF1A	ENST00000617366	Homeodomain	0
ENSG00000135111	TBX3	ENST00000257566	T-box	1
ENSG00000135111	TBX3	ENST00000349155	T-box	1
ENSG00000135164	DMTF1	ENST00000331242	Myb/SANT	3
ENSG00000135164	DMTF1	ENST00000394703	Myb/SANT	3
ENSG00000135164	DMTF1	ENST00000432937	Myb/SANT	3
ENSG00000135164	DMTF1	ENST00000425705	Myb/SANT	0
ENSG00000135164	DMTF1	ENST00000582204	Myb/SANT	0
ENSG00000135373	EHF	ENST00000257831	Ets	1
ENSG00000135373	EHF	ENST00000450654	Ets	1
ENSG00000135373	EHF	ENST00000530286	Ets	1
ENSG00000135373	EHF	ENST00000531794	Ets	1
ENSG00000135373	EHF	ENST00000533754	Ets	1
ENSG00000135373	EHF	ENST00000527935	Ets	0
ENSG00000135373	EHF	ENST00000531728	Ets	0
ENSG00000135374	ELF5	ENST00000257832	Ets	1
ENSG00000135374	ELF5	ENST00000312319	Ets	1
ENSG00000135374	ELF5	ENST00000429939	Ets	1
ENSG00000135374	ELF5	ENST00000532417	Ets	0
ENSG00000135457	TFCP2	ENST00000257915	Grainyhead	1
ENSG00000135457	TFCP2	ENST00000548108	Grainyhead	1
ENSG00000135547	HEY2	ENST00000368364	bHLH	1
ENSG00000135547	HEY2	ENST00000368365	bHLH	1
ENSG00000135625	EGR4	ENST00000436467	C2H2 ZF	3
ENSG00000135625	EGR4	ENST00000545030	C2H2 ZF	3
ENSG00000135638	EMX1	ENST00000258106	Homeodomain	1
ENSG00000135899	SP110	ENST00000258381	SAND	1
ENSG00000135899	SP110	ENST00000258382	SAND	1
ENSG00000135899	SP110	ENST00000358662	SAND	1
ENSG00000135899	SP110	ENST00000392048	SAND	1
ENSG00000135899	SP110	ENST00000540870	SAND	1
ENSG00000135903	PAX3	ENST00000258387	Homeodomain; Paired box	1
ENSG00000135903	PAX3	ENST00000336840	Homeodomain; Paired box	2
ENSG00000135903	PAX3	ENST00000344493	Homeodomain; Paired box	2
ENSG00000135903	PAX3	ENST00000392070	Homeodomain; Paired box	2
ENSG00000135903	PAX3	ENST00000409551	Homeodomain; Paired box	2
ENSG00000135903	PAX3	ENST00000409828	Homeodomain; Paired box	1
ENSG00000136169	SETDB2	ENST00000317257	MBD	1
ENSG00000136169	SETDB2	ENST00000354234	MBD	1
ENSG00000136327	NKX2-8	ENST00000258829	Homeodomain	1
ENSG00000136352	NKX2-1	ENST00000354822	Homeodomain	1
ENSG00000136352	NKX2-1	ENST00000498187	Homeodomain	1
ENSG00000136352	NKX2-1	ENST00000522719	Homeodomain	1
ENSG00000136367	ZFHX2	ENST00000419474	C2H2 ZF; Homeodomain	18
ENSG00000136367	ZFHX2	ENST00000412565	C2H2 ZF; Homeodomain	1
ENSG00000136367	ZFHX2	ENST00000615307	C2H2 ZF; Homeodomain	1
ENSG00000136451	VEZF1	ENST00000258963	C2H2 ZF	4
ENSG00000136451	VEZF1	ENST00000581208	C2H2 ZF	6
ENSG00000136504	KAT7	ENST00000259021	C2H2 ZF	1
ENSG00000136504	KAT7	ENST00000424009	C2H2 ZF	1
ENSG00000136504	KAT7	ENST00000435742	C2H2 ZF	1
ENSG00000136504	KAT7	ENST00000454930	C2H2 ZF	1
ENSG00000136504	KAT7	ENST00000509773	C2H2 ZF	1
ENSG00000136504	KAT7	ENST00000510819	C2H2 ZF	1
ENSG00000136535	TBR1	ENST00000389554	T-box	1
ENSG00000136535	TBR1	ENST00000410035	T-box	1
ENSG00000136574	GATA4	ENST00000528712	GATA	2
ENSG00000136574	GATA4	ENST00000532059	GATA	2
ENSG00000136574	GATA4	ENST00000526974	GATA	0
ENSG00000136574	GATA4	ENST00000528027	GATA	0
ENSG00000136574	GATA4	ENST00000532977	GATA	0
ENSG00000136630	HLX	ENST00000366903	Homeodomain	1
ENSG00000136826	KLF4	ENST00000374672	C2H2 ZF	3
ENSG00000136866	ZFP37	ENST00000374227	C2H2 ZF	12
ENSG00000136866	ZFP37	ENST00000553380	C2H2 ZF	12
ENSG00000136866	ZFP37	ENST00000555206	C2H2 ZF	12
ENSG00000136870	ZNF189	ENST00000259395	C2H2 ZF	16
ENSG00000136870	ZNF189	ENST00000339664	C2H2 ZF	16
ENSG00000136870	ZNF189	ENST00000374861	C2H2 ZF	16
ENSG00000136931	NR5A1	ENST00000373588	Nuclear receptor	1
ENSG00000136944	LMX1B	ENST00000355497	Homeodomain	1
ENSG00000136944	LMX1B	ENST00000373474	Homeodomain	1
ENSG00000136944	LMX1B	ENST00000526117	Homeodomain	1
ENSG00000136944	LMX1B	ENST00000561065	Homeodomain	1
ENSG00000136997	MYC	ENST00000377970	bHLH	1
ENSG00000136997	MYC	ENST00000524013	bHLH	1
ENSG00000136997	MYC	ENST00000613283	bHLH	1
ENSG00000136997	MYC	ENST00000621592	bHLH	1
ENSG00000136997	MYC	ENST00000259523	bHLH	0
ENSG00000136997	MYC	ENST00000517291	bHLH	0
ENSG00000137090	DMRT1	ENST00000382276	DM	1
ENSG00000137090	DMRT1	ENST00000569227	DM	0
ENSG00000137166	FOXP4	ENST00000307972	Forkhead	1
ENSG00000137166	FOXP4	ENST00000373057	Forkhead	1
ENSG00000137166	FOXP4	ENST00000373063	Forkhead	1
ENSG00000137166	FOXP4	ENST00000451305	Forkhead	0
ENSG00000137185	ZSCAN9	ENST00000252207	C2H2 ZF	5
ENSG00000137185	ZSCAN9	ENST00000425468	C2H2 ZF	5
ENSG00000137185	ZSCAN9	ENST00000531979	C2H2 ZF	5
ENSG00000137185	ZSCAN9	ENST00000526391	C2H2 ZF	0
ENSG00000137185	ZSCAN9	ENST00000527436	C2H2 ZF	0
ENSG00000137203	TFAP2A	ENST00000379608	AP-2	1
ENSG00000137203	TFAP2A	ENST00000379613	AP-2	1
ENSG00000137203	TFAP2A	ENST00000466073	AP-2	1
ENSG00000137265	IRF4	ENST00000380956	IRF	1
ENSG00000137270	GCM1	ENST00000259803	GCM	1
ENSG00000137273	FOXF2	ENST00000645481	Forkhead	1
ENSG00000137309	HMGA1	ENST00000311487	AT hook	3
ENSG00000137309	HMGA1	ENST00000347617	AT hook	3
ENSG00000137309	HMGA1	ENST00000374116	AT hook	3
ENSG00000137309	HMGA1	ENST00000401473	AT hook	3
ENSG00000137309	HMGA1	ENST00000447654	AT hook	3
ENSG00000137492	THAP12	ENST00000260045	THAP finger	1
ENSG00000137504	CREBZF	ENST00000527447	bZIP	1
ENSG00000137709	POU2F3	ENST00000260264	Homeodomain; POU	2
ENSG00000137709	POU2F3	ENST00000532663	Homeodomain; POU	1
ENSG00000137709	POU2F3	ENST00000543440	Homeodomain; POU	2
ENSG00000137871	ZNF280D	ENST00000267807	C2H2 ZF	9
ENSG00000137871	ZNF280D	ENST00000559237	C2H2 ZF	9
ENSG00000137871	ZNF280D	ENST00000558320	C2H2 ZF	0
ENSG00000138083	SIX3	ENST00000260653	Homeodomain	1
ENSG00000138136	LBX1	ENST00000370193	Homeodomain	1
ENSG00000138336	TET1	ENST00000373644	CxxC ZF	1
ENSG00000138378	STAT4	ENST00000358470	STAT	1
ENSG00000138378	STAT4	ENST00000392320	STAT	1
ENSG00000138378	STAT4	ENST00000450994	STAT	0
ENSG00000138738	PRDM5	ENST00000264808	C2H2 ZF	16
ENSG00000138738	PRDM5	ENST00000428209	C2H2 ZF	15
ENSG00000138738	PRDM5	ENST00000515109	C2H2 ZF	11
ENSG00000138738	PRDM5	ENST00000394435	C2H2 ZF	0
ENSG00000138795	LEF1	ENST00000265165	HMG/Sox	1
ENSG00000138795	LEF1	ENST00000379951	HMG/Sox	1
ENSG00000138795	LEF1	ENST00000438313	HMG/Sox	1
ENSG00000138795	LEF1	ENST00000510624	HMG/Sox	1
ENSG00000138795	LEF1	ENST00000512172	HMG/Sox	0
ENSG00000138795	LEF1	ENST00000515500	HMG/Sox	0
ENSG00000139083	ETV6	ENST00000396373	Ets	1
ENSG00000139154	AEBP2	ENST00000266508	C2H2 ZF	3
ENSG00000139154	AEBP2	ENST00000360995	C2H2 ZF	3
ENSG00000139154	AEBP2	ENST00000398864	C2H2 ZF	3
ENSG00000139352	ASCL1	ENST00000266744	bHLH	1
ENSG00000139445	FOXN4	ENST00000299162	Forkhead	1
ENSG00000139445	FOXN4	ENST00000355216	Forkhead	1
ENSG00000139445	FOXN4	ENST00000468516	Forkhead	1
ENSG00000139515	PDX1	ENST00000381033	Homeodomain	1
ENSG00000139651	ZNF740	ENST00000416904	C2H2 ZF	3
ENSG00000139793	MBNL2	ENST00000343600	CCCH ZF	4
ENSG00000139793	MBNL2	ENST00000345429	CCCH ZF	4
ENSG00000139793	MBNL2	ENST00000376673	CCCH ZF	4
ENSG00000139793	MBNL2	ENST00000449284	CCCH ZF	0
ENSG00000139800	ZIC5	ENST00000267294	C2H2 ZF	5
ENSG00000140009	ESR2	ENST00000267525	Nuclear receptor	1
ENSG00000140009	ESR2	ENST00000341099	Nuclear receptor	1
ENSG00000140009	ESR2	ENST00000353772	Nuclear receptor	1
ENSG00000140009	ESR2	ENST00000358599	Nuclear receptor	1
ENSG00000140009	ESR2	ENST00000553796	Nuclear receptor	1
ENSG00000140009	ESR2	ENST00000554572	Nuclear receptor	1
ENSG00000140009	ESR2	ENST00000555278	Nuclear receptor	1
ENSG00000140009	ESR2	ENST00000556275	Nuclear receptor	1
ENSG00000140009	ESR2	ENST00000557772	Nuclear receptor	1
ENSG00000140044	JDP2	ENST00000267569	bZIP	1
ENSG00000140044	JDP2	ENST00000419727	bZIP	1
ENSG00000140044	JDP2	ENST00000435893	bZIP	1
ENSG00000140044	JDP2	ENST00000651602	bZIP	1
ENSG00000140262	TCF12	ENST00000267811	bHLH	1
ENSG00000140262	TCF12	ENST00000333725	bHLH	1
ENSG00000140262	TCF12	ENST00000343827	bHLH	1
ENSG00000140262	TCF12	ENST00000537840	bHLH	1
ENSG00000140262	TCF12	ENST00000543579	bHLH	1
ENSG00000140262	TCF12	ENST00000557843	bHLH	1
ENSG00000140262	TCF12	ENST00000559609	bHLH	1
ENSG00000140262	TCF12	ENST00000559710	bHLH	1
ENSG00000140262	TCF12	ENST00000560948	bHLH	0
ENSG00000140265	ZSCAN29	ENST00000396976	C2H2 ZF	6
ENSG00000140265	ZSCAN29	ENST00000568898	C2H2 ZF	6
ENSG00000140265	ZSCAN29	ENST00000562072	C2H2 ZF	0
ENSG00000140265	ZSCAN29	ENST00000570181	C2H2 ZF	0
ENSG00000140382	HMG20A	ENST00000336216	HMG/Sox	1
ENSG00000140382	HMG20A	ENST00000381714	HMG/Sox	1
ENSG00000140382	HMG20A	ENST00000558845	HMG/Sox	0
ENSG00000140396	NCOA2	ENST00000452400	bHLH	1
ENSG00000140396	NCOA2	ENST00000518363	bHLH	0
ENSG00000140548	ZNF710	ENST00000268154	C2H2 ZF	11
ENSG00000140836	ZFHX3	ENST00000268489	C2H2 ZF; Homeodomain	27
ENSG00000140836	ZFHX3	ENST00000397992	C2H2 ZF; Homeodomain	21
ENSG00000140968	IRF8	ENST00000268638	IRF	1
ENSG00000140968	IRF8	ENST00000563180	IRF	1
ENSG00000140968	IRF8	ENST00000564803	IRF	1
ENSG00000140987	ZSCAN32	ENST00000304926	C2H2 ZF	6
ENSG00000140987	ZSCAN32	ENST00000396846	C2H2 ZF	3
ENSG00000140987	ZSCAN32	ENST00000396852	C2H2 ZF	6
ENSG00000140987	ZSCAN32	ENST00000439568	C2H2 ZF	6
ENSG00000140987	ZSCAN32	ENST00000618425	C2H2 ZF	6
ENSG00000140987	ZSCAN32	ENST00000422427	C2H2 ZF	0
ENSG00000140987	ZSCAN32	ENST00000574940	C2H2 ZF	0
ENSG00000140993	TIGD7	ENST00000396862	CENPB; Pipsqueak	2
ENSG00000140993	TIGD7	ENST00000573608	CENPB; Pipsqueak	2
ENSG00000141040	ZNF287	ENST00000395824	C2H2 ZF	14
ENSG00000141040	ZNF287	ENST00000395825	C2H2 ZF	14
ENSG00000141448	GATA6	ENST00000269216	GATA	2
ENSG00000141448	GATA6	ENST00000581694	GATA	2
ENSG00000141510	TP53	ENST00000269305	p53	1
ENSG00000141510	TP53	ENST00000359597	p53	1
ENSG00000141510	TP53	ENST00000413465	p53	1
ENSG00000141510	TP53	ENST00000420246	p53	1
ENSG00000141510	TP53	ENST00000445888	p53	1
ENSG00000141510	TP53	ENST00000455263	p53	1
ENSG00000141510	TP53	ENST00000504290	p53	1
ENSG00000141510	TP53	ENST00000504937	p53	1
ENSG00000141510	TP53	ENST00000510385	p53	1
ENSG00000141510	TP53	ENST00000514944	p53	1
ENSG00000141510	TP53	ENST00000610292	p53	1
ENSG00000141510	TP53	ENST00000610538	p53	1
ENSG00000141510	TP53	ENST00000610623	p53	1
ENSG00000141510	TP53	ENST00000617185	p53	1
ENSG00000141510	TP53	ENST00000618944	p53	1
ENSG00000141510	TP53	ENST00000619186	p53	1
ENSG00000141510	TP53	ENST00000619485	p53	1
ENSG00000141510	TP53	ENST00000620739	p53	1
ENSG00000141510	TP53	ENST00000622645	p53	1
ENSG00000141510	TP53	ENST00000576024	p53	0
ENSG00000141568	FOXK2	ENST00000335255	Forkhead	1
ENSG00000141568	FOXK2	ENST00000575578	Forkhead	0
ENSG00000141644	MBD1	ENST00000339998	CxxC ZF; MBD	4
ENSG00000141644	MBD1	ENST00000347968	CxxC ZF; MBD	3
ENSG00000141644	MBD1	ENST00000353909	CxxC ZF; MBD	3
ENSG00000141644	MBD1	ENST00000382948	CxxC ZF; MBD	4
ENSG00000141644	MBD1	ENST00000398488	CxxC ZF; MBD	3
ENSG00000141644	MBD1	ENST00000457839	CxxC ZF; MBD	4
ENSG00000141644	MBD1	ENST00000585595	CxxC ZF; MBD	4
ENSG00000141644	MBD1	ENST00000585672	CxxC ZF; MBD	3
ENSG00000141644	MBD1	ENST00000587605	CxxC ZF; MBD	3
ENSG00000141644	MBD1	ENST00000588937	CxxC ZF; MBD	4
ENSG00000141644	MBD1	ENST00000589733	CxxC ZF; MBD	2
ENSG00000141644	MBD1	ENST00000590208	CxxC ZF; MBD	4
ENSG00000141644	MBD1	ENST00000591535	CxxC ZF; MBD	4
ENSG00000141644	MBD1	ENST00000592060	CxxC ZF; MBD	1
ENSG00000141646	SMAD4	ENST00000342988	SMAD	1
ENSG00000141905	NFIC	ENST00000341919	SMAD	1
ENSG00000141905	NFIC	ENST00000395111	SMAD	1
ENSG00000141905	NFIC	ENST00000443272	SMAD	1
ENSG00000141905	NFIC	ENST00000589123	SMAD	1
ENSG00000141905	NFIC	ENST00000590282	SMAD	1
ENSG00000141946	ZIM3	ENST00000269834	C2H2 ZF	11
ENSG00000141956	PRDM15	ENST00000269844	C2H2 ZF	17
ENSG00000141956	PRDM15	ENST00000398548	C2H2 ZF	17
ENSG00000141956	PRDM15	ENST00000422911	C2H2 ZF	17
ENSG00000142025	DMRTC2	ENST00000269945	DM	1
ENSG00000142025	DMRTC2	ENST00000596827	DM	1
ENSG00000142065	ZFP14	ENST00000270001	C2H2 ZF	13
ENSG00000142409	ZNF787	ENST00000610935	C2H2 ZF	7
ENSG00000142409	ZNF787	ENST00000586787	C2H2 ZF	0
ENSG00000142409	ZNF787	ENST00000587279	C2H2 ZF	0
ENSG00000142528	ZNF473	ENST00000270617	C2H2 ZF	20
ENSG00000142528	ZNF473	ENST00000391821	C2H2 ZF	20
ENSG00000142528	ZNF473	ENST00000445728	C2H2 ZF	20
ENSG00000142556	ZNF614	ENST00000270649	C2H2 ZF	11
ENSG00000142556	ZNF614	ENST00000356322	C2H2 ZF	0
ENSG00000142611	PRDM16	ENST00000270722	C2H2 ZF	10
ENSG00000142611	PRDM16	ENST00000378391	C2H2 ZF	10
ENSG00000142700	DMRTA2	ENST00000404795	DM	1
ENSG00000142700	DMRTA2	ENST00000418121	DM	1
ENSG00000143006	DMRTB1	ENST00000371445	DM	1
ENSG00000143032	BARHL2	ENST00000370445	Homeodomain	1
ENSG00000143067	ZNF697	ENST00000421812	C2H2 ZF	11
ENSG00000143157	POGK	ENST00000367876	Brinker; CENPB	2
ENSG00000143157	POGK	ENST00000449930	Brinker; CENPB	0
ENSG00000143171	RXRG	ENST00000359842	Nuclear receptor	1
ENSG00000143171	RXRG	ENST00000619224	Nuclear receptor	1
ENSG00000143178	TBX19	ENST00000367821	T-box	1
ENSG00000143178	TBX19	ENST00000441464	T-box	0
ENSG00000143190	POU2F1	ENST00000367862	Homeodomain; POU	2
ENSG00000143190	POU2F1	ENST00000367866	Homeodomain; POU	2
ENSG00000143190	POU2F1	ENST00000429375	Homeodomain; POU	2
ENSG00000143190	POU2F1	ENST00000443275	Homeodomain; POU	2
ENSG00000143190	POU2F1	ENST00000541643	Homeodomain; POU	2
ENSG00000143257	NR1I3	ENST00000367979	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000367981	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000367982	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000367983	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000367984	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000367985	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000412844	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000428574	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000437437	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000442691	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000502985	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000504010	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000505005	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000506209	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000508387	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000508740	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000511676	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000511748	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000511944	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000512372	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000515452	Nuclear receptor	1
ENSG00000143257	NR1I3	ENST00000515621	Nuclear receptor	0
ENSG00000143355	LHX9	ENST00000367387	Homeodomain	1
ENSG00000143355	LHX9	ENST00000367390	Homeodomain	1
ENSG00000143355	LHX9	ENST00000475727	Homeodomain	0
ENSG00000143355	LHX9	ENST00000367388	Homeodomain	0
ENSG00000143365	RORC	ENST00000318247	Nuclear receptor	1
ENSG00000143365	RORC	ENST00000356728	Nuclear receptor	1
ENSG00000143373	ZNF687	ENST00000324048	C2H2 ZF	14
ENSG00000143373	ZNF687	ENST00000336715	C2H2 ZF	14
ENSG00000143373	ZNF687	ENST00000426871	C2H2 ZF	11
ENSG00000143373	ZNF687	ENST00000443959	C2H2 ZF	0
ENSG00000143379	SETDB1	ENST00000271640	MBD	1
ENSG00000143379	SETDB1	ENST00000368969	MBD	1
ENSG00000143379	SETDB1	ENST00000498193	MBD	1
ENSG00000143379	SETDB1	ENST00000534805	MBD	1
ENSG00000143379	SETDB1	ENST00000368962	MBD	0
ENSG00000143390	RFX5	ENST00000290524	RFX	1
ENSG00000143390	RFX5	ENST00000412774	RFX	1
ENSG00000143390	RFX5	ENST00000452671	RFX	1
ENSG00000143437	ARNT	ENST00000354396	bHLH	1
ENSG00000143437	ARNT	ENST00000358595	bHLH	1
ENSG00000143437	ARNT	ENST00000505755	bHLH	1
ENSG00000143437	ARNT	ENST00000515192	bHLH	1
ENSG00000143578	CREB3L4	ENST00000271889	bZIP	1
ENSG00000143578	CREB3L4	ENST00000368600	bZIP	1
ENSG00000143578	CREB3L4	ENST00000368603	bZIP	1
ENSG00000143578	CREB3L4	ENST00000368607	bZIP	1
ENSG00000143578	CREB3L4	ENST00000368601	bZIP	0
ENSG00000143614	GATAD2B	ENST00000368655	GATA	1
ENSG00000143842	SOX13	ENST00000367204	HMG/Sox	1
ENSG00000143842	SOX13	ENST00000618875	HMG/Sox	1
ENSG00000143867	OSR1	ENST00000272223	C2H2 ZF	3
ENSG00000143995	MEIS1	ENST00000272369	Homeodomain	1
ENSG00000143995	MEIS1	ENST00000488550	Homeodomain	1
ENSG00000143995	MEIS1	ENST00000495021	Homeodomain	1
ENSG00000144026	ZNF514	ENST00000295208	C2H2 ZF	7
ENSG00000144026	ZNF514	ENST00000411425	C2H2 ZF	7
ENSG00000144161	ZC3H8	ENST00000272570	CCCH ZF	3
ENSG00000144161	ZC3H8	ENST00000409573	CCCH ZF	3
ENSG00000144331	ZNF385B	ENST00000409343	C2H2 ZF	3
ENSG00000144331	ZNF385B	ENST00000410066	C2H2 ZF	4
ENSG00000144355	DLX1	ENST00000361725	Homeodomain	1
ENSG00000144355	DLX1	ENST00000341900	Homeodomain	0
ENSG00000144485	HES6	ENST00000272937	bHLH	1
ENSG00000144485	HES6	ENST00000409002	bHLH	1
ENSG00000144485	HES6	ENST00000409160	bHLH	1
ENSG00000144485	HES6	ENST00000409574	bHLH	1
ENSG00000144485	HES6	ENST00000409182	bHLH	0
ENSG00000144485	HES6	ENST00000409356	bHLH	0
ENSG00000144792	ZNF660	ENST00000322734	C2H2 ZF	10
ENSG00000144852	NR1I2	ENST00000337940	Nuclear receptor	1
ENSG00000144852	NR1I2	ENST00000393716	Nuclear receptor	1
ENSG00000144852	NR1I2	ENST00000466380	Nuclear receptor	1
ENSG00000144852	NR1I2	ENST00000640105	Nuclear receptor	1
ENSG00000145908	ZNF300	ENST00000274599	C2H2 ZF	12
ENSG00000145908	ZNF300	ENST00000418587	C2H2 ZF	12
ENSG00000145908	ZNF300	ENST00000446148	C2H2 ZF	12
ENSG00000145908	ZNF300	ENST00000427179	C2H2 ZF	0
ENSG00000146587	RBAK	ENST00000353796	C2H2 ZF	16
ENSG00000146587	RBAK	ENST00000396912	C2H2 ZF	16
ENSG00000146592	CREB5	ENST00000357727	bZIP; C2H2 ZF	2
ENSG00000146592	CREB5	ENST00000396298	bZIP; C2H2 ZF	1
ENSG00000146592	CREB5	ENST00000396299	bZIP; C2H2 ZF	1
ENSG00000146592	CREB5	ENST00000396300	bZIP; C2H2 ZF	2
ENSG00000146592	CREB5	ENST00000409603	bZIP; C2H2 ZF	1
ENSG00000146618	FERD3L	ENST00000275461	bHLH	1
ENSG00000146757	ZNF92	ENST00000328747	C2H2 ZF	13
ENSG00000146757	ZNF92	ENST00000357512	C2H2 ZF	13
ENSG00000146757	ZNF92	ENST00000431504	C2H2 ZF	13
ENSG00000146757	ZNF92	ENST00000450302	C2H2 ZF	13
ENSG00000147117	ZNF157	ENST00000377073	C2H2 ZF	12
ENSG00000147118	ZNF182	ENST00000376943	C2H2 ZF	14
ENSG00000147118	ZNF182	ENST00000396965	C2H2 ZF	14
ENSG00000147124	ZNF41	ENST00000313116	C2H2 ZF	17
ENSG00000147124	ZNF41	ENST00000377065	C2H2 ZF	17
ENSG00000147124	ZNF41	ENST00000432977	C2H2 ZF	0
ENSG00000147180	ZNF711	ENST00000276123	C2H2 ZF	12
ENSG00000147180	ZNF711	ENST00000360700	C2H2 ZF	12
ENSG00000147180	ZNF711	ENST00000373165	C2H2 ZF	12
ENSG00000147183	CPXCR1	ENST00000276127	C2H2 ZF	1
ENSG00000147183	CPXCR1	ENST00000373111	C2H2 ZF	1
ENSG00000147421	HMBOX1	ENST00000287701	Homeodomain	1
ENSG00000147421	HMBOX1	ENST00000397358	Homeodomain	1
ENSG00000147421	HMBOX1	ENST00000523613	Homeodomain	1
ENSG00000147421	HMBOX1	ENST00000524238	Homeodomain	1
ENSG00000147488	ST18	ENST00000517580	C2H2 ZF	2
ENSG00000147488	ST18	ENST00000276480	C2H2 ZF	6
ENSG00000147596	PRDM14	ENST00000276594	C2H2 ZF	6
ENSG00000147601	TERF1	ENST00000276602	Myb/SANT	1
ENSG00000147601	TERF1	ENST00000276603	Myb/SANT	1
ENSG00000147789	ZNF7	ENST00000446747	C2H2 ZF	14
ENSG00000147789	ZNF7	ENST00000528372	C2H2 ZF	14
ENSG00000147789	ZNF7	ENST00000544249	C2H2 ZF	14
ENSG00000147789	ZNF7	ENST00000525266	C2H2 ZF	0
ENSG00000147789	ZNF7	ENST00000532777	C2H2 ZF	0
ENSG00000147862	NFIB	ENST00000380921	SMAD	1
